<Telma file version 24.4.309-beta+469229c8dd7e706123f6a100e74ee9b1ceb83c6b Time 04/16/2025 21:26:48 />
502
0.254	0.102	0
0.254	0.03	0
0.03	0.370000009	0
0	0.37	0
0.0878	0.015352	0
0.09117	0.013852	0
0.0973	0.013852	0
0.15901962815812642	0.06379698289031327	0
0.23564	0.1258	0
0.304	0.00705	0
0.31105	0	0
0.29695	0	0
0.254	0	0
0.00705	0.304	0
0	0.29695	0
0.37	0	0
0.37	0.03	0
0.335	0.03	0
0.335	0.151314	0
0.313868	0.172446	0
0.308211	0.166789	0
0.244571	0.230429	0
0.2375	0.223358	0
0.223358	0.2375	0
0.230429	0.244571	0
0.166789	0.308211	0
0.172446	0.313868	0
0.151314	0.335	0
0.03	0.335	0
0	2	0
0.335	0	0
2	0	0
0	0.31105	0
0	0.335	0
0.013852	0.0973	0
0.013852	0.09117	0
0.03	0.304	0
0.102	0.254	0
0.1258	0.23564	0
0	0.254	0
0.015352	0.0878	0
0.0973	0	0
0	0.0973	0
0.07057600000000001	0.040576	0
0.040575999999999994	0.070576	0
0.08	0.0172265625	0
0.0172265625	0.08	0
0.06817333	0.020215016634804253	0
0.02021501579335877	0.06817333283769952	0
0.304	0.03	0
0.03	0.254	0
1.25	0.75	0
0.75	1.25	0
0.08	0	0
0	0.08	0
0.065576	0.045576	0
0.06057600000000001	0.05057600000000001	0
0.05557599989770784	0.05557600010229216	0
0.0371231061825888	0.03712310584199869	0
0.04245831009105147	0.032458310211702326	0
0.048446391214875165	0.028446391267567837	0
0.05503904339365971	0.025039043468527193	0
0	0	0
0.02844639128519562	0.04844639118485369	0
0.025039043430013216	0.055039043478318395	0
0.050575999999999996	0.06057599999999999	0
0.03245831025513797	0.04245831003423385	0
0.04557599999999999	0.065576	0
0.16068424909652426	0.0598449401355637	0
0.11798083671957696	0.012495185695266746	0
0.16775531690838974	0.05277387232369822	0
0.11057211088565067	0.019293012649436225	0
0.05277387232369821	0.16775531690838974	0
0.0598449401355637	0.16068424909652426	0
0.06379698289031326	0.15901962815812642	0
0.019293012649436198	0.11057211088565069	0
0.012495185695266725	0.11798083671957699	0
0.254	0.078	0
0.254	0.054	0
0.10193311157228978	0.017601223466059683	0
0.1075391765747604	0.0221377838599919	0
0.11432251522774989	0.02762702193664988	0
0.12253035499786714	0.03426900000940604	0
0.13246184111970905	0.042305793477441	0
0.14447893932713773	0.052030313573763295	0
0.335	0.090657	0
0.2869976666666667	0.18800233333333333	0
0.26578433333333334	0.20921566666666666	0
0.2092156666666667	0.26578433333333334	0
0.18800233333333333	0.28699766666666665	0
0.090657	0.335	0
0	0.4527279936558287	0
0	0.6388659793814433	0
0	1.057676447264076	0
0.4527279936558287	0	0
0.6388659793814433	0	0
1.057676447264076	0	0
0.0973	0.0075841266968325795	0
0.0075841266968325795	0.0973	0
0.106453615374825	0	0
0.11752948997836327	0	0
0.13093129824864455	0	0
0.1471474862556849	0	0
0.1667690737442038	0	0
0.19051119460531157	0	0
0.21923916084725203	0	0
0	0.106453615374825	0
0	0.11752948997836327	0
0	0.13093129824864455	0
0	0.1471474862556849	0
0	0.1667690737442038	0
0	0.19051119460531157	0
0	0.21923916084725203	0
0.20780149999999997	0.27851249999999994	0
0.24315699999999998	0.24315699999999998	0
0.27851249999999994	0.20780149999999997	0
0.09195520000000001	0.0191968	0
0.0866104	0.024541600000000004	0
0.08126560000000001	0.029886400000000004	0
0.07592080000000001	0.035231200000000004	0
0.0191968	0.09195520000000001	0
0.024541599999999997	0.0866104	0
0.029886399999999997	0.0812656	0
0.0352312	0.0759208	0
0.0839	0.01628928125	0
0.01628928125	0.0839	0
0.07405825231454492	0.018608662194008304	0
0.018608662048568272	0.07405825289336324	0
0.05399999999999999	0.254	0
0.07799999999999999	0.254	0
0.12359633333333334	0.27207033333333336	0
0.14519266666666666	0.29014066666666666	0
0.27207033333333336	0.12359633333333334	0
0.29014066666666666	0.14519266666666666	0
0.15325999999999998	0.20818	0
